TA,RH,PA,GR,WS
1.51465504,-1.789712097,-1.174838584,1.934141114,-0.668188176
1.115666883,-1.131107299,-1.476962831,1.198553623,-0.668188176
0.580482769,-0.48720016,-1.275813796,0.620747069,-0.668188176
0.25199252,0.142757812,-1.057034169,0.216927795,-0.668188176
-0.181494613,0.786392773,-0.637906898,-0.020125676,-0.668188176
-0.29579122,0.713857106,-0.271671405,-0.02974452,-0.668188176
-0.484185628,0.889208337,0.224389361,-0.02974452,-0.668188176
-0.721478584,0.927041199,0.367036884,-0.02974452,-0.668188176
-0.278091745,-0.005103354,0.363831321,-0.02974452,-0.668188176
-0.182994568,-0.173922292,0.427141177,-0.02974452,-0.668188176
-0.372888931,0.310828259,0.295713122,-0.02974452,-0.668188176
-0.521684515,0.488697144,-0.010418077,-0.02974452,-0.668188176
-0.569083108,0.639552277,-0.238013001,-0.02974452,-0.668188176
-0.695379359,0.999236641,-0.442367598,-0.02974452,-0.668188176
-0.888873615,1.070751637,-0.399893897,-0.02974452,-0.668188176
-1.242563116,1.081774881,-0.382263305,-0.02974452,-0.668188176
-1.248262947,1.151724848,-0.253239422,0.005678518,-0.668188176
-0.7613774,1.123418246,0.043275091,0.301398117,-0.668188176
-0.152395476,0.540683306,0.572192871,0.799470297,-0.668188176
0.212393695,0.266871373,0.906372741,1.168702041,-0.668188176
0.516584666,0.028510736,0.958463129,1.518154487,-0.668188176
0.888573624,-0.458008977,0.823028121,2.43282628,-0.668188176
0.93687219,-0.515234583,0.616269353,1.852811297,-0.668188176
0.999570329,-0.527550676,0.079337667,2.785272282,-0.668188176
1.273162208,-0.906151471,-0.391078601,2.445140583,-0.668188176
0.922472618,-0.639212054,-0.678777818,1.273384108,-0.668188176
0.215993589,0.414256226,-0.590624854,0.445151749,-0.668188176
-0.007499777,0.590355948,-0.387071648,0.158471596,-0.668188176
-0.098997061,0.686435086,-0.147455866,-0.01384047,-0.668188176
-0.308390846,0.887166996,0.303727028,-0.02974452,-0.668188176
-0.484485619,0.905811248,0.61306379,-0.02974452,-0.668188176
-0.75597756,1.045370958,0.984909018,-0.02974452,-0.668188176
-0.563083286,0.996855076,1.174037193,-0.029740321,-0.668188176
-0.529484283,0.988009263,1.093096745,-0.02974452,-0.668188176
-0.623381496,1.050610401,0.891947711,-0.02974452,-0.668188176
-0.609881897,1.053808503,0.62668743,-0.02974452,-0.668188176
-0.724778486,1.093410527,0.380660523,-0.029710931,-0.668188176
-1.050568816,1.161183063,0.130626664,-0.02974452,-0.668188176
-1.15046585,1.172274352,0.05609734,-0.02974452,-0.668188176
-1.144466028,1.179078823,0.210765721,-0.02974452,-0.668188176
-1.085367783,1.129882494,0.224389361,0.01484392,-0.668188176
-0.748177792,0.760195557,0.568185918,0.290251007,-0.668188176
-0.217793535,0.245097064,0.824630902,1.026732786,-0.668188176
-0.06569805,0.453313892,1.149194086,1.253713973,-0.668188176
0.460486331,-0.154801727,1.014560469,2.637043012,-0.668188176
0.751477694,-0.6341087,0.741286283,2.87172851,-0.668188176
1.012169955,-0.666021671,0.449580113,3.583808405,-0.668188176
0.68487967,-0.167866312,0.140243351,1.480497829,-0.668188176
0.362689234,0.291231381,-0.124215539,1.58539822,-0.668188176
0.625781425,-0.534423192,-0.423935615,1.268828698,-0.668188176
0.403188032,-0.941466678,-0.655537491,0.603306355,-0.668188176
0.135595975,-0.647309375,-0.57139148,0.117006866,-0.668188176
-0.076497729,-0.134728536,-0.266061671,-0.022812739,-0.668188176
-0.367489092,0.536056266,0.068118199,-0.029710931,-0.668188176
-0.475785877,0.72488035,0.476026002,-0.02974452,-0.668188176
-0.530984239,0.839195471,0.878324071,-0.02974452,-0.668188176
-0.603582084,1.019990279,0.901564398,-0.029740321,-0.668188176
-0.639881006,1.109809303,0.823829512,-0.029740321,-0.668188176
-0.659080436,1.056734426,0.490451032,-0.02974452,-0.668188176
-0.684279688,1.100555222,0.216375455,-0.02974452,-0.668188176
-0.703779109,1.093750751,-0.068118199,-0.029740321,-0.668188176
-0.78057683,1.124506962,-0.312542325,-0.02974452,-0.668188176
-0.809375975,1.12736484,-0.295713122,-0.02974452,-0.668188176
-0.829475378,1.114912657,-0.157873943,-0.029736123,-0.668188176
-1.019369742,1.137503502,-0.156271162,0.02590286,-0.668188176
-0.326390312,0.548984762,0.266061671,0.590950067,-0.668188176
0.316490605,-0.013268719,0.726059862,1.651642702,-0.668188176
0.418487578,-0.176984304,0.865501822,1.374144744,-0.668188176
0.685779644,-0.411126169,0.69640841,2.091342653,-0.668188176
1.15316577,-0.770538354,0.354214634,2.818999112,-0.668188176
1.451956901,-1.433770192,0.140243351,3.273448516,-0.668188176
1.223363686,-1.254472368,-0.233204658,2.223886197,-0.668188176
1.641551273,-1.747456329,-0.767732172,3.028753711,-0.668188176
1.09556748,-0.990663007,-1.064246685,1.078454536,-0.668188176
0.608981923,-0.39758527,-0.959264519,0.54480817,-0.668188176
0.479085779,-0.289394173,-0.861494869,0.240460583,-0.668188176
0.131096109,0.14330217,-0.59863876,-0.014902699,-0.668188176
-0.141295806,0.430314778,-0.129825273,-0.02974452,-0.668188176
-0.305690926,0.563886554,0.258849156,-0.02974452,-0.668188176
-0.54778374,0.758154216,0.602645713,-0.02974452,-0.668188176
-0.782976759,0.860289333,0.681181989,-0.02974452,-0.668188176
-0.814175832,0.899891357,0.740484892,-0.02974452,-0.668188176
-0.747577809,1.073269291,0.703620925,-0.02974452,-0.668188176
-0.633581193,1.106543157,0.494457985,-0.02974452,-0.668188176
-0.590382475,1.058027275,0.330974308,-0.029727725,-0.668188176
-0.56428325,0.929490808,0.107386337,-0.029740321,-0.668188176
-0.598182244,0.984266804,-0.076933495,-0.02974452,-0.668188176
-0.61618171,0.978755182,0.038466748,-0.02974452,-0.668188176
-0.67108008,0.974944678,0.174703145,0.020138272,-0.668188176
-0.341689857,0.764482374,0.436757864,0.426959498,-0.668188176
-0.094797186,0.422965949,0.641913851,0.670587875,-0.668188176
0.39988813,-0.115131658,0.750101579,1.189631736,-0.668188176
0.492885369,-0.024291963,0.767732172,1.464173925,-0.668188176
0.745177881,-0.225432141,0.563377575,1.843163064,-0.668188176
1.026269537,-0.661462676,0.379057742,2.526357039,-0.668188176
1.14776593,-0.868931012,-0.008013906,2.655142895,-0.668188176
1.393758628,-1.300470595,-0.479231564,2.984606117,-0.668188176
1.280961977,-1.345584241,-0.830240636,1.509988337,-0.668188176
1.049668842,-1.174655917,-0.955257566,0.68068955,-0.668188176
0.664480276,-0.772511651,-0.79417806,0.200330987,-0.668188176
0.377688789,-0.545446436,-0.372646618,-0.01011637,-0.668188176
0.080997596,-0.236251251,0.060104293,-0.02974452,-0.668188176
-0.119696447,0.084783715,0.522506655,-0.02974452,-0.668188176
-0.225893295,0.284562999,0.912783866,-0.02974452,-0.668188176
-0.422087471,0.533334477,0.885536586,-0.02974452,-0.668188176
-0.510884835,0.633972611,0.792575279,-0.02974452,-0.668188176
-0.450886616,0.733862252,0.756512703,-0.02974452,-0.668188176
-0.54778374,0.988689711,0.44477177,-0.029740321,-0.668188176
-0.553483571,1.013049719,0.135435007,-0.02974452,-0.668188176
-0.544183847,0.9971953,-0.02724728,-0.02974452,-0.668188176
-0.718778664,1.086265832,-0.121811368,-0.02974452,-0.668188176
-0.784776705,1.134509535,0.047282044,-0.029736123,-0.668188176
-0.7613774,0.976373617,0.387071648,-0.012925189,-0.668188176
-0.520784541,0.65676759,0.706826488,0.145972558,-0.668188176
-0.089697337,0.289870486,1.082678668,0.769513751,-0.668188176
0.253492475,0.005443577,1.133166274,0.990642181,-0.668188176
0.488685494,-0.108871544,1.135570446,1.940921748,-0.668188176
0.503685049,-0.14575178,0.950449223,1.002780145,-0.668188176
0.57508293,-0.211482975,0.624283258,0.977874437,-0.668188176
0.636881095,-0.485294908,0.270068624,1.116631812,-0.668188176
0.451486598,-0.289666352,-0.115400243,0.677691796,-0.668188176
0.528284319,-0.543677274,-0.469614877,0.666674841,-0.668188176
0.544783829,-0.396020242,-0.62588604,0.562794693,-0.668188176
0.070497907,0.259522543,-0.43114813,0.15662424,-0.668188176
-0.113096643,0.533470566,-0.3061312,-0.017190901,-0.668188176
-0.287991451,0.621044115,0.008815296,-0.02974452,-0.668188176
-0.620081594,0.760127512,0.443168988,-0.02974452,-0.668188176
-0.554083553,0.770946622,0.72365569,-0.02974452,-0.668188176
-0.492585378,0.827355691,0.790171108,-0.02974452,-0.668188176
-0.455986465,0.797824285,0.77895164,-0.02974452,-0.668188176
-0.55888341,0.904246219,0.510485797,-0.02974452,-0.668188176
-0.622781514,0.743592647,0.152264209,-0.02974452,-0.668188176
-0.633581193,0.759379021,0.016829202,-0.02974452,-0.668188176
-0.739778041,1.018969609,-0.240417173,-0.02974452,-0.668188176
-1.058968566,1.127909198,-0.470416268,-0.02974452,-0.668188176
-1.035869252,1.192823856,-0.115400243,-0.02974452,-0.668188176
-0.935072244,1.203779055,0.174703145,-0.007698014,-0.668188176
-0.789276572,1.1034131,0.508883016,0.244629728,-0.668188176
-0.343189813,0.555721188,0.884735196,0.47792971,-0.668188176
0.153895432,0.024087829,0.935222802,1.504433675,-0.668188176
0.623381496,-0.403437116,0.805397529,1.570107156,-0.668188176
1.014869875,-0.644043229,0.430346739,1.704523247,-0.668188176
1.440257248,-1.170709323,-0.037665357,2.59549851,-0.668188176
1.773547355,-1.397774538,-0.480032955,3.394080817,-0.668188176
1.599852511,-1.573057724,-1.106720385,1.661311927,-0.668188176
1.52575471,-1.501882952,-1.484976737,1.087128708,-0.668188176
1.278262057,-1.263726449,-1.635638165,0.70851324,-0.668188176
1.03526927,-1.047684479,-1.457729457,0.307309654,-0.668188176
0.372288949,-0.337297653,-1.163619116,-0.002487632,-0.668188176
-0.083697516,0.072399577,-0.713237612,-0.02974452,-0.668188176
-0.660580392,0.405342368,-0.214772674,-0.02974452,-0.668188176
-1.039169154,0.512853018,0.229999095,-0.02974452,-0.668188176
-0.734678192,0.402008177,0.305329809,-0.02974452,-0.668188176
-0.57238301,0.484682506,0.179511489,-0.02974452,-0.668188176
-0.49018545,0.502374132,0.063309855,-0.029740321,-0.668188176
-0.537584043,0.672417875,-0.129023883,-0.029736123,-0.668188176
-0.628481345,0.886282414,-0.496060766,-0.02974452,-0.668188176
-0.681279777,1.019037653,-0.646722195,-0.02974452,-0.668188176
-0.614381763,1.066873088,-0.607454056,-0.02974452,-0.668188176
-0.551083642,1.052855877,-0.351009072,-0.029740321,-0.668188176
-0.585582618,1.139680933,0.054494559,-0.01366833,-0.668188176
-0.659080436,0.723315322,0.474423221,0.196443144,-0.668188176
-0.452986554,0.682896761,0.97449094,0.504225133,-0.668188176
0.054298388,0.258774052,1.246162345,1.691608554,-0.668188176
0.759877444,-0.57191583,0.979299283,2.111856694,-0.668188176
1.15046585,-0.722702919,0.44477177,2.232564569,-0.668188176
0.933872279,-0.544153587,0.062508465,1.012705481,-0.668188176
0.773077052,-0.277486348,-0.355016025,0.881056225,-0.668188176
1.026569528,-0.463860823,-1.009752125,0.994257119,-0.668188176
1.020869697,-0.663776196,-1.358357026,1.134542762,-0.668188176
1.136966251,-0.719708952,-1.516230969,1.024620923,-0.668188176
0.827975423,-0.515234583,-1.413652975,0.353212234,-0.668188176
0.255292422,0.199847328,-0.91919499,-0.015834774,-0.668188176
0.00269992,0.55531292,-0.456792628,-0.02974452,-0.668188176
-0.111296696,0.472978815,-0.036863966,-0.02974452,-0.668188176
-0.441586892,0.406363039,0.353413244,-0.02974452,-0.668188176
-1.121066723,0.470325071,0.537733076,-0.02974452,-0.668188176
-1.329560534,0.658672842,0.662750006,-0.02974452,-0.668188176
-1.368259385,0.728418675,0.711634831,-0.029731924,-0.668188176
-0.968971238,0.628937302,0.451182894,-0.02974452,-0.668188176
-1.052968744,0.748764045,-0.06972098,-0.02974452,-0.668188176
-1.17776504,0.964533837,-0.071323761,-0.02974452,-0.668188176
-1.022369653,0.94235126,-0.193936519,-0.02974452,-0.668188176
-1.077268023,1.028700003,-0.101776603,-0.02974452,-0.668188176
-0.980070908,0.908396947,0.157072553,0.017791291,-0.668188176
-0.71217886,1.073133202,0.8078017,0.371228147,-0.668188176
0.034198985,0.059675215,1.109925947,0.975468676,-0.668188176
0.604182066,-0.367101238,1.36476815,1.493085036,-0.668188176
1.16966528,-0.933777625,1.271005453,2.16854531,-0.668188176
1.52005488,-1.267264774,0.97449094,2.346042566,-0.668188176
1.225163633,-0.969569146,0.677976427,1.059372195,-0.668188176
1.624751772,-1.799986849,0.100173822,1.756425534,-0.668188176
1.641851264,-1.761541585,-0.512088578,1.509450924,-0.668188176
1.489155797,-1.741808617,-0.87752268,1.097217788,-0.668188176
1.562053633,-1.974113275,-0.952853394,1.322305435,-0.668188176
1.070068237,-1.50358407,-0.811007263,0.352120615,-0.668188176
0.422387462,-0.759310976,-0.371043837,-0.004515524,-0.668188176
-0.187494435,-0.171472682,0.187525395,-0.02974452,-0.668188176
-0.385488557,-0.272451039,0.685990333,-0.02974452,-0.668188176
-0.178794693,-0.580761643,1.084281449,-0.02974452,-0.668188176
-0.101996972,-0.555449009,1.199681692,-0.02974452,-0.668188176
-0.34498976,-0.370027161,1.156406601,-0.02974452,-0.668188176
-0.623081505,-0.108259142,0.773341906,-0.02974452,-0.668188176
-1.013669911,0.357643023,0.391078601,-0.02974452,-0.668188176
-1.014569884,0.55184264,0.174703145,-0.02974452,-0.668188176
-0.914372858,0.812658033,0.020836155,-0.029740321,-0.668188176
-0.863974354,0.754139578,-0.095365479,-0.02974452,-0.668188176
-1.246463001,1.029652629,0.024843108,-0.02974452,-0.668188176
-1.161565521,1.132536238,0.409510584,-0.010473245,-0.668188176
-0.713378824,1.091981588,0.77975303,0.195758783,-0.668188176
-0.034798967,0.259794722,1.073863371,0.634262152,-0.668188176
0.534584132,-0.217675044,1.067452247,1.297030256,-0.668188176
0.691479475,-0.586749578,0.959264519,0.96133221,-0.668188176
0.900573268,-0.859744975,0.706826488,1.225340275,-0.668188176
1.404258317,-1.606399634,0.464806534,1.869353524,-0.668188176
0.839375084,-0.930987792,0.224389361,0.666855378,-0.668188176
0.892173517,-1.116273551,-0.249232469,1.386085377,-0.668188176
1.166365378,-1.560129228,-0.924804724,1.18334653,-0.668188176
0.918872725,-1.271891815,-0.9183936,0.428177073,-0.668188176
0.708278976,-1.212692913,-0.719648737,0.209954029,-0.668188176
0.282591612,-0.946842211,-0.322960402,-0.008919787,-0.668188176
-0.041698762,-0.41446036,0.059302903,-0.02974452,-0.668188176
-0.182694577,-0.287352832,0.496862157,-0.02974452,-0.668188176
-0.212393695,-0.221893816,0.851878182,-0.02974452,-0.668188176
-0.131996082,-0.294769706,0.912783866,-0.02974452,-0.668188176
-0.429287257,0.244824885,0.812610044,-0.02974452,-0.668188176
-0.718778664,0.892882752,0.665955568,-0.02974452,-0.668188176
-0.629381318,0.795987077,0.233204658,-0.02974452,-0.668188176
-0.662680329,0.89199817,-0.036863966,-0.02974452,-0.668188176
-0.786576652,0.999236641,-0.238013001,-0.02974452,-0.668188176
-0.760177435,1.109537125,-0.221985189,-0.029740321,-0.668188176
-0.822275592,1.126412214,-0.068118199,-0.029740321,-0.668188176
-0.784776705,1.03183006,0.191532348,0.001526167,-0.668188176
-0.542983882,0.844434915,0.587419292,0.151699359,-0.668188176
-0.07679772,0.406226949,1.019368812,0.478576284,-0.668188176
0.52318447,-0.333895417,1.088288402,1.083022541,-0.668188176
1.003170222,-0.833479715,1.121145415,1.706849235,-0.668188176
1.439057284,-1.181324299,0.844665667,2.457925121,-0.668188176
1.410858121,-1.102868743,0.383866086,1.466331972,-0.668188176
1.271962244,-1.244061526,-0.031254232,0.989256664,-0.668188176
1.34486008,-1.39593733,-0.54334281,1.390195743,-0.668188176
1.32296073,-1.2682174,-0.956860347,1.324635622,-0.668188176
1.11746683,-0.967459759,-0.941633926,0.925615274,-0.668188176
0.644080881,-0.291639649,-0.754108532,0.199491281,-0.668188176
0.21359366,0.112954227,-0.685990333,-0.015163008,-0.668188176
-0.290991362,0.440657575,-0.211567112,-0.02974452,-0.668188176
-0.509084889,0.545242302,0.40390085,-0.02974452,-0.668188176
-0.533084176,0.611926123,0.817418387,-0.02974452,-0.668188176
-0.814775815,0.751349744,0.902365788,-0.02974452,-0.668188176
-0.921572645,0.753254996,0.892749101,-0.02974452,-0.668188176
-1.152265797,0.805445293,0.674770865,-0.02974452,-0.668188176
-1.099467364,0.773396232,0.341392385,-0.02974452,-0.668188176
-0.884373749,0.729031078,-0.043275091,-0.02974452,-0.668188176
-0.866374283,0.747199017,-0.25083525,-0.02974452,-0.668188176
-1.304661273,0.799389313,-0.43114813,-0.02974452,-0.668188176
-1.821245939,0.87655202,-0.16668924,-0.02974452,-0.668188176
-2.083438156,0.926088573,0.200347644,0.004293002,-0.668188176
-1.207464158,0.448754896,0.273274186,0.613844677,-0.668188176
-0.036298923,-0.10159076,0.427141177,1.863441987,-0.668188176
0.67647992,-0.642274066,0.609858228,2.693828194,-0.668188176
1.548554034,-1.531210224,0.582610949,3.434663854,-0.668188176
1.88454406,-1.620280756,0.340590995,3.518105534,-0.668188176
2.081938201,-1.694109272,-0.104180775,3.437829549,-0.668188176
1.977841291,-1.670225577,-0.730868205,1.617756327,-0.668188176
2.091837907,-2.040592961,-1.219716456,1.906199865,-0.668188176
2.466826776,-2.166339595,-1.743024502,2.450468523,-0.668188176
1.587552876,-1.698055866,-1.710968879,0.312713168,-0.668188176
1.425257693,-1.632188581,-1.466544753,0.21298957,-0.668188176
0.673480009,-0.852532236,-0.936825583,-0.017325254,-0.668188176
0.417887596,-0.622609143,-0.392681382,-0.02974452,-0.668188176
-0.000599982,0.480803957,0.400695288,-0.029719328,-0.668188176
-0.390288415,0.611109586,0.590624854,-0.029710931,-0.668188176
-0.946171914,0.878117048,0.754909922,-0.02974452,-0.668188176
-1.331960463,0.820074907,0.683586161,-0.02974452,-0.668188176
-1.493955654,0.637647025,0.673969474,-0.02974452,-0.668188176
-1.870444479,0.82647111,0.51449275,-0.02974452,-0.668188176
-1.614852066,0.724676216,0.137037788,-0.02974452,-0.668188176
-1.310061113,0.537893473,-0.084947401,-0.02974452,-0.668188176
-1.320860792,0.580829688,-0.098571041,-0.02974452,-0.668188176
-1.237163277,0.621452383,0.200347644,-0.02974452,-0.668188176
-1.26806236,0.66874346,0.582610949,0.013063741,-0.668188176
-0.72867837,0.381458673,0.829439246,0.57547007,-0.668188176
0.245992698,-0.341176202,1.235744268,1.504320315,-0.668188176
0.951871745,-0.961607914,1.355952854,2.224688117,-0.668188176
1.469356384,-0.943167796,1.129159321,3.433463073,-0.668188176
1.590252796,-1.086197787,0.798185013,3.346192329,-0.668188176
1.789446883,-1.435811534,0.351810463,2.929676687,-0.668188176
1.980541211,-1.698328044,-0.18031288,2.881914155,-0.668188176
2.033339643,-1.810329645,-0.868707384,2.644734727,-0.668188176
1.864744648,-1.653826801,-1.409646023,2.053644009,-0.668188176
1.622951825,-1.720238443,-1.624418697,1.087443599,-0.668188176
1.251262858,-1.470310204,-1.528251828,0.475998384,-0.668188176
0.392388353,-0.711951854,-1.026581327,-0.009352236,-0.668188176
0.094797186,-0.386357892,-0.364632712,-0.02974452,-0.668188176
-0.209093793,-0.030279898,0.015226421,-0.02974452,-0.668188176
-0.608381941,0.320966921,0.367838274,-0.02974452,-0.668188176
-0.698979252,0.267143552,0.622680477,-0.02974452,-0.668188176
-1.000470303,0.367781685,0.722052909,-0.02974452,-0.668188176
-0.823475556,0.526325871,0.832644808,-0.02974452,-0.668188176
-0.678279866,0.974332276,0.464005143,-0.02974452,-0.668188176
-0.670180107,1.060817109,-0.064912637,-0.029740321,-0.668188176
-0.683079724,1.108448409,-0.282089483,-0.02974452,-0.668188176
-0.681879759,1.042308946,-0.520903874,-0.02974452,-0.668188176
-0.541183936,0.846884524,-0.024041717,-0.029731924,-0.668188176
-0.486885548,0.731752866,0.340590995,-0.002197933,-0.668188176
-0.404088005,0.601379192,0.770136343,0.130307825,-0.668188176
-0.032099047,0.109756125,1.131563493,0.619760413,-0.668188176
0.384288593,-0.185421849,1.137173227,1.055879014,-0.668188176
0.422387462,0.067092089,1.156406601,1.31962677,-0.668188176
0.637481077,-0.386970295,1.126755149,1.350141721,-0.668188176
0.910772965,-0.785440147,0.814212825,1.571232364,-0.668188176
0.75057772,-0.520269892,0.399092507,1.412229653,-0.668188176
0.986670712,-0.792244618,-0.367838274,1.012907011,-0.668188176
1.121066723,-1.073813649,-0.852679573,0.936099016,-0.668188176
1.103367248,-1.079325271,-1.149995476,0.651782638,-0.668188176
0.765877266,-0.957865455,-1.015361859,0.068963033,-0.668188176
0.439186963,-0.582054493,-0.702819535,-0.022598613,-0.668188176
0.256492386,-0.265374389,-0.347002119,-0.02974452,-0.668188176
-0.069597934,0.231283987,0.147455866,-0.02974452,-0.668188176
-0.282291621,0.266122881,0.387071648,-0.02974452,-0.668188176
-0.577782849,0.403845384,0.439963426,-0.02974452,-0.668188176
-0.194694221,-0.095466735,0.478430174,-0.02974452,-0.668188176
-0.389688433,0.512104526,0.392681382,-0.02974452,-0.668188176
-0.356989403,0.609272379,0.246828297,-0.02974452,-0.668188176
-0.413087738,0.676908826,-0.317350668,-0.02974452,-0.668188176
-0.506984951,0.870700175,-0.677175036,-0.029740321,-0.668188176
-0.545683802,0.971950711,-0.560973403,-0.029731924,-0.668188176
-0.536384078,1.01869743,-0.423134224,-0.029736123,-0.668188176
-0.488685494,0.906219516,-0.223587971,-0.011014856,-0.668188176
-0.293391291,0.591648798,0.056898731,0.248891241,-0.668188176
-0.040798789,0.542724648,0.454388456,0.706947186,-0.668188176
0.354889466,0.37608314,0.453587066,1.469778969,-0.668188176
0.527684337,0.095262601,0.355817416,1.353626505,-0.668188176
0.881373838,-0.507681619,0.20836155,1.9591098,-0.668188176
0.914072867,-0.901048117,-0.156271162,1.671489175,-0.668188176
0.955771629,-0.985695743,-0.636304117,1.804830441,-0.668188176
0.985170757,-0.994813735,-1.28062214,0.908069597,-0.668188176
0.756577542,-0.797347972,-1.479367003,0.508310307,-0.668188176
0.692079457,-0.777342825,-1.473757269,0.481620222,-0.668188176
0.452086581,-0.4693044,-1.235744268,0.12496309,-0.668188176
0.118496483,0.126018812,-0.950449223,-0.018034806,-0.668188176
-0.01649951,0.393094319,-0.528116389,-0.02974452,-0.668188176
-0.075897747,0.445216571,-0.01442503,-0.02974452,-0.668188176
-0.088497373,0.234141865,0.316549277,-0.02974452,-0.668188176
-0.429887239,0.586545444,0.510485797,-0.02974452,-0.668188176
-0.589482502,0.755160248,0.615467962,-0.02974452,-0.668188176
-0.70947894,0.866141179,0.536931686,-0.02974452,-0.668188176
-0.882273811,0.860493467,0.335782651,-0.02974452,-0.668188176
-1.187064764,0.849402179,0.05609734,-0.02974452,-0.668188176
-1.572853312,0.710999228,-0.189929566,-0.02974452,-0.668188176
-1.471156331,0.512580839,-0.33417987,-0.02974452,-0.668188176
-1.138766198,0.30694971,-0.326967355,-0.02974452,-0.668188176
-1.201764328,0.614784001,-0.165887849,0.008785434,-0.668188176
-0.590382475,0.111593333,0.099372431,0.372198008,-0.668188176
-0.196194176,0.03116448,0.561774794,0.717195809,-0.668188176
0.170394942,-0.031096435,0.716443175,1.481631433,-0.668188176
0.443086848,-0.188347771,0.594631807,1.17300134,-0.668188176
0.603282093,-0.060627841,0.355016025,1.475396609,-0.668188176
0.803376153,-0.130509764,-0.033658404,2.425814727,-0.668188176
0.94227203,-0.858724305,-0.338988214,1.982046396,-0.668188176
1.023269626,-1.067553535,-0.886337977,2.381091935,-0.668188176
1.261462555,-1.32925351,-1.311876372,2.380092683,-0.668188176
0.8354752,-0.788434114,-1.43448913,0.709806388,-0.668188176
0.581382743,-1.045711182,-1.156406601,0.204122264,-0.668188176
0.207293847,-0.891862081,-0.928010287,-0.001929227,-0.668188176
-0.195594194,-0.350090059,-0.625084649,-0.02974452,-0.668188176
-0.418487578,0.194607885,-0.312542325,-0.02974452,-0.668188176
-0.64378089,0.589879635,-0.067316808,-0.02974452,-0.668188176
-0.466786144,0.343353632,0.098571041,-0.02974452,-0.668188176
-0.309290819,0.34505475,0.341392385,-0.02974452,-0.668188176
-0.843274969,0.754820025,0.099372431,-0.02974452,-0.668188176
-1.025369564,0.659761558,-0.301322856,-0.02974452,-0.668188176
-1.084167818,0.842733797,-0.508883016,-0.02974452,-0.668188176
-1.038569172,0.788434114,-0.656338881,-0.02974452,-0.668188176
-1.095867471,0.756793321,-0.568185918,-0.02974452,-0.668188176
-0.625481434,0.148269434,-0.359824368,-0.02974452,-0.668188176
-0.788376598,0.16956743,-0.089755744,0.00667777,-0.668188176
-0.410387818,-0.20188867,0.04167231,0.439219219,-0.668188176
0.179994657,-0.753186952,0.397489726,1.513473121,-0.668188176
0.581982725,-1.31598479,0.769334953,2.805156543,-0.668188176
0.859774479,-1.833124625,0.934421411,3.751296354,-0.668188176
1.137566233,-1.957374275,0.679579208,4.320453927,-0.668188176
1.009470035,-1.793862824,0.284493654,3.122800889,-0.668188176
1.198164434,-1.889125426,-0.192333738,3.412420017,-0.668188176
0.836975156,-1.481333448,-0.740484892,1.147818529,-0.668188176
0.686979608,-1.333812506,-1.25337486,0.716553434,-0.668188176
0.447586714,-1.011756869,-1.298252733,0.46431806,-0.668188176
-0.038698851,-0.123977471,-1.089089792,0.111175102,-0.668188176
-0.347089697,0.451952998,-0.694805629,-0.003041838,-0.668188176
-0.571783028,0.872809561,-0.18031288,-0.02974452,-0.668188176
-0.68757959,0.955075621,0.059302903,-0.02974452,-0.668188176
-0.703179127,1.028768048,0.407106412,-0.02974452,-0.668188176
-0.782076785,1.071908397,0.603447103,-0.02974452,-0.668188176
-0.828275414,1.029720674,0.637105508,-0.02974452,-0.668188176
-1.006470125,1.046527718,0.337385432,-0.02974452,-0.668188176
-1.01067,1.072656889,0.220382408,-0.02974452,-0.668188176
-0.909872992,0.953850816,-0.025644498,-0.02974452,-0.668188176
-1.093767533,1.008694857,-0.242019954,-0.02974452,-0.668188176
-1.047568905,1.090892873,-0.246026907,-0.02974452,-0.668188176
-1.103067257,1.133692998,-0.081741839,-0.02974452,-0.668188176
-1.321760766,1.175472454,-0.057700121,-0.008369779,-0.668188176
-1.287861772,1.208065872,0.349406291,0.272932051,-0.668188176
-0.589782493,0.904178174,0.730868205,0.968360557,-0.668188176
0.204593927,-0.033886268,0.732470986,1.490519731,-0.668188176
0.608981923,-0.27217886,0.62588604,1.84684098,-0.668188176
0.69297943,-0.15874832,0.575398433,1.920995501,-0.668188176
0.847774835,-0.079884496,0.392681382,3.011497733,-0.668188176
1.346960018,-1.342522229,-0.095365479,3.01081757,-0.668188176
1.19426455,-1.540600395,-0.572192871,1.575708002,-0.668188176
0.75327764,-0.823817366,-0.891947711,0.77688218,-0.668188176
0.548683713,-0.528979615,-1.014560469,0.298681665,-0.668188176
0.298191149,-0.095806959,-0.802993357,0.102530318,-0.668188176
-0.096297142,0.456716128,-0.364632712,-0.010737753,-0.668188176
-0.285591523,0.732841582,0.053693169,-0.02974452,-0.668188176
-0.413087738,1.016724133,0.402298069,-0.02974452,-0.668188176
-0.519284586,1.000597536,0.691600067,-0.02974452,-0.668188176
-0.656980499,1.051631072,0.814212825,-0.02974452,-0.668188176
-0.756577542,1.08204706,0.830240636,-0.02974452,-0.668188176
-0.735578166,1.042036767,0.764526609,-0.02974452,-0.668188176
-0.877473954,1.106475112,0.610659619,-0.02974452,-0.668188176
-0.888273633,1.139272665,0.262054718,-0.02974452,-0.668188176
-0.930872369,1.16084284,0.129825273,-0.02974452,-0.668188176
-0.909872992,1.170641279,0.170696193,-0.02974452,-0.668188176
-0.876273989,1.14281099,0.255643594,-0.02974452,-0.668188176
